apt_name,dong,jibun,area_m2,price_manwon,floor,build_year,deal_year,deal_month,deal_day,deal_date,deal_ym,price_per_pyeong
매화마을(주공3),야탑동,205,46.2,31000,5,1993,2017,5,10,2017-05-10,2017-05,2218.177489177489
푸른마을(신성),수내동,73,101.82,65500,2,1992,2017,5,15,2017-05-15,2017-05,2126.594971518366
까치마을(3단지)(신원),구미동,66,84.8,65000,7,1995,2017,5,20,2017-05-20,2017-05,2533.926886792453
장안타운(건영),분당동,66,131.55,58000,2,1993,2017,5,29,2017-05-29,2017-05,1457.5172938046371
상록마을(라이프1차),정자동,124,128.7,77000,11,1994,2017,5,30,2017-05-30,2017-05,1977.8290598290603
무지개(3단지)(건영),구미동,201,84.97,48000,4,1996,2017,5,9,2017-05-09,2017-05,1867.4638107567378
목련마을(영남),야탑동,156,53.6,29000,8,1995,2017,5,15,2017-05-15,2017-05,1788.5858208955224
까치마을(1단지)(대우롯데선경),구미동,77,84.79,65000,13,1995,2017,5,18,2017-05-18,2017-05,2534.2257341667646
효자촌(동아),서현동,291,128.28,66800,1,1992,2017,5,20,2017-05-20,2017-05,1721.4487059557218
무지개(3단지)(건영),구미동,201,84.97,49300,4,1996,2017,5,24,2017-05-24,2017-05,1918.0409556313994
파크타운(서안),수내동,52,59.32,41900,7,1993,2017,5,6,2017-05-06,2017-05,2335.013823331086
까치마을(4단지)(선경),구미동,63,134.83,77000,14,1995,2017,5,27,2017-05-27,2017-05,1887.9077356671362
무지개(3단지)(건영),구미동,201,68.16,39400,11,1996,2017,5,22,2017-05-22,2017-05,1910.9231220657277
상록마을(우성)1,정자동,121,84.97,71600,11,1994,2017,5,25,2017-05-25,2017-05,2785.6335177121337
상록마을(라이프1차),정자동,124,101.76,68000,6,1994,2017,5,24,2017-05-24,2017-05,2209.064465408805
까치마을(4단지)(선경),구미동,63,70.66,54000,4,1995,2017,5,30,2017-05-30,2017-05,2526.3685253325784
까치마을(3단지)(신원),구미동,66,84.8,64900,5,1995,2017,5,27,2017-05-27,2017-05,2530.028537735849
양지마을(금호1),수내동,34,133.82,88700,5,1992,2017,5,13,2017-05-13,2017-05,2191.1856224779553
탑마을(주공),야탑동,518,35.28,29000,8,1993,2017,5,22,2017-05-22,2017-05,2717.3526077097504
이매촌(동신9),이매동,110,134.88,83000,5,1992,2017,5,23,2017-05-23,2017-05,2034.2630486358246
효자촌(동아),서현동,291,84.72,55000,4,1992,2017,5,31,2017-05-31,2017-05,2146.116619452314
무지개(1단지)(대림),구미동,211,127.17,53100,19,1995,2017,5,22,2017-05-22,2017-05,1380.3411181882518
무지개(3단지)(건영),구미동,201,68.16,42800,8,1996,2017,5,22,2017-05-22,2017-05,2075.8251173708923
이매촌(동신3),이매동,117,117.12,75000,4,1992,2017,5,24,2017-05-24,2017-05,2116.931352459016
이매촌(동신3),이매동,117,101.79,62900,5,1992,2017,5,9,2017-05-09,2017-05,2042.7823951272226
매화마을공무원2,야탑동,215,66.6,40500,6,1995,2017,5,18,2017-05-18,2017-05,2010.283783783784
정든마을(2단지)(동아),정자동,198,84.97,55300,11,1995,2017,5,30,2017-05-30,2017-05,2151.4739319759915
까치마을(3단지)(신원),구미동,66,84.8,66000,11,1995,2017,5,20,2017-05-20,2017-05,2572.9103773584907
상록마을(라이프1차),정자동,124,159.26,75000,7,1994,2017,5,10,2017-05-10,2017-05,1556.7939218887357
미켈란쉐르빌,정자동,180,165.25,89900,31,2003,2017,5,4,2017-05-04,2017-05,1798.435219364599
탑마을(선경)1,야탑동,536,83.73,54500,9,1992,2017,5,30,2017-05-30,2017-05,2151.7508658784186
상록마을(임광),정자동,181,67.435,48000,2,1995,2017,5,22,2017-05-22,2017-05,2353.057017869059
아름마을(선경),이매동,142,83.58,70000,9,1993,2017,5,12,2017-05-12,2017-05,2768.676716917923
탑마을(대우),야탑동,535,134.31,60000,14,1992,2017,5,7,2017-05-07,2017-05,1476.7924949743133
탑마을(주공),야탑동,518,41.85,33000,11,1993,2017,5,20,2017-05-20,2017-05,2606.7240143369177
봇들마을1단지(판교신미주),삼평동,705,83.698,65000,1,2009,2017,5,30,2017-05-30,2017-05,2567.289540968721
정든마을(6단지)(우성),정자동,198,69.055,48400,11,1994,2017,5,26,2017-05-26,2017-05,2317.004127145029
장미마을(동부),야탑동,330,59.76,42250,10,1993,2017,5,13,2017-05-13,2017-05,2337.182898259706
무지개(3단지)(건영),구미동,201,53.83,33800,12,1996,2017,5,20,2017-05-20,2017-05,2075.7206018948546
탑마을(선경)1,야탑동,536,131.4,65000,6,1992,2017,5,9,2017-05-09,2017-05,1635.2891933028918
백현마을9단지(e편한세상),백현동,525,101.17,107000,10,2009,2017,5,15,2017-05-15,2017-05,3496.2992982109317
까치마을(4단지)(선경),구미동,63,84.79,65000,12,1995,2017,5,26,2017-05-26,2017-05,2534.2257341667646
한솔마을(4단지)(주공),정자동,102,35.28,29500,6,1994,2017,5,6,2017-05-06,2017-05,2764.203514739229
정든마을(7단지)(한진),정자동,194,68.04,52700,12,1994,2017,5,9,2017-05-09,2017-05,2560.488830099941
청솔마을(대원),금곡동,141,129.45,69000,6,1994,2017,5,5,2017-05-05,2017-05,1762.071842410197
한솔마을(4단지)(주공),정자동,102,36.0,26000,1,1994,2017,5,19,2017-05-19,2017-05,2387.5222222222224
장미마을(현대),야탑동,334,59.4,42500,4,1993,2017,5,27,2017-05-27,2017-05,2365.2609427609427
탑마을(경향),야탑동,510,101.91,71700,11,1993,2017,5,18,2017-05-18,2017-05,2325.835148660583
한솔마을(5단지)(주공),정자동,112,42.75,31500,17,1994,2017,5,19,2017-05-19,2017-05,2435.8526315789477
무지개(12단지)(주공뜨란체),구미동,212,59.98,33500,12,1995,2017,5,8,2017-05-08,2017-05,1846.353784594865
매화마을(주공4),야탑동,211,35.28,24900,3,1993,2017,5,25,2017-05-25,2017-05,2333.175170068027
아름마을(두산),이매동,133,132.72,78000,9,1992,2017,5,31,2017-05-31,2017-05,1942.8300180831827
장미마을(동부),야탑동,330,131.73,60000,1,1993,2017,5,18,2017-05-18,2017-05,1505.7162377590528
장미마을(코오롱)1,야탑동,330,84.6,53000,2,1993,2017,5,16,2017-05-16,2017-05,2071.0094562647755
파크타운(대림),수내동,51,101.91,72000,2,1993,2017,5,25,2017-05-25,2017-05,2335.5666764792463
한솔마을(6단지)(주공),정자동,117,37.67,29500,15,1995,2017,5,23,2017-05-23,2017-05,2588.8266525086274
분당더샾스타파크,정자동,174-1,116.4607,82500,24,2007,2017,5,25,2017-05-25,2017-05,2341.80715039494
탑마을(선경)1,야탑동,536,51.84,40800,11,1992,2017,5,4,2017-05-04,2017-05,2601.787037037037
판교원마을9단지(한림풀에버),판교동,585,71.8438,69000,15,2009,2017,5,13,2017-05-13,2017-05,3174.946202734265
한솔마을(6단지)(주공),정자동,117,37.67,30000,3,1995,2017,5,23,2017-05-23,2017-05,2632.7050703477566
매화마을(주공4),야탑동,211,35.28,25000,4,1993,2017,5,20,2017-05-20,2017-05,2342.545351473923
매화마을공무원2,야탑동,215,66.6,39900,5,1995,2017,5,26,2017-05-26,2017-05,1980.501801801802
시범한양,서현동,91,35.1,32800,10,1991,2017,5,29,2017-05-29,2017-05,3089.180626780627
봇들마을4단지(주공),삼평동,718,59.84,66000,7,2009,2017,5,3,2017-05-03,2017-05,3646.1029411764707
정든마을(6단지)(우성),정자동,198,48.84,32200,8,1994,2017,5,15,2017-05-15,2017-05,2179.4995904995903
이매촌(삼성),이매동,100,174.67,80000,4,1994,2017,5,17,2017-05-17,2017-05,1514.0779756111526
이매촌(청구),이매동,123,84.99,69500,5,1992,2017,5,16,2017-05-16,2017-05,2703.2956818449234
무지개(12단지)(주공뜨란체),구미동,212,59.98,35000,16,1995,2017,5,30,2017-05-30,2017-05,1929.026342114038
파크뷰,정자동,6,139.68,107000,31,2004,2017,5,19,2017-05-19,2017-05,2532.3639747995417
시범한신,서현동,87,84.69,64700,3,1991,2017,5,27,2017-05-27,2017-05,2525.5078521667256
분당더샾스타파크,정자동,174-1,116.7905,82000,5,2007,2017,5,30,2017-05-30,2017-05,2321.041523069085
푸른마을(쌍용),수내동,75,139.68,74000,15,1992,2017,5,20,2017-05-20,2017-05,1751.3545246277206
봇들마을1단지(판교신미주),삼평동,705,82.794,71800,3,2009,2017,5,12,2017-05-12,2017-05,2866.8314129043165
판교원마을1단지(파라곤),판교동,622,101.2,83000,2,2009,2017,5,22,2017-05-22,2017-05,2711.2786561264825
샛별마을(라이프),분당동,34,84.99,51400,1,1992,2017,5,23,2017-05-23,2017-05,1999.271914342864
양지마을(5단지)(한양501-514),수내동,24,35.1,31800,2,1992,2017,5,29,2017-05-29,2017-05,2994.9982905982906
청솔마을(한라),금곡동,181,58.8,47200,12,1995,2017,5,16,2017-05-16,2017-05,2653.63537414966
봇들마을1단지(판교신미주),삼평동,705,83.698,72000,14,2009,2017,5,26,2017-05-26,2017-05,2843.766876149968
한솔마을(4단지)(주공),정자동,102,35.28,28850,7,1994,2017,5,19,2017-05-19,2017-05,2703.297335600907
효자촌(삼환),서현동,301,84.157,56000,10,1992,2017,5,14,2017-05-14,2017-05,2199.755219411338
백현마을7단지(주공),백현동,556,84.7,85000,6,2009,2017,5,27,2017-05-27,2017-05,3317.508854781582
이매촌(삼성),이매동,100,101.91,62000,1,1994,2017,5,16,2017-05-16,2017-05,2011.182415857129
미켈란쉐르빌,정자동,180,134.99,89900,33,2003,2017,5,31,2017-05-31,2017-05,2201.5810060004446
시범삼성,서현동,87,59.995,46000,4,1991,2017,5,26,2017-05-26,2017-05,2534.6578881573464
봇들마을1단지(판교신미주),삼평동,705,83.698,69500,3,2009,2017,5,20,2017-05-20,2017-05,2745.024970728094
까치마을(1단지)(대우롯데선경),구미동,77,84.79,60000,6,1995,2017,5,8,2017-05-08,2017-05,2339.2852930770136
매화마을공무원2,야탑동,215,67.43,43000,9,1995,2017,5,30,2017-05-30,2017-05,2108.1032181521578
샛별마을(우방),분당동,38,133.86,75300,14,1994,2017,5,2,2017-05-02,2017-05,1859.6051098162259
장안타운(건영),분당동,66,101.82,53000,8,1993,2017,5,10,2017-05-10,2017-05,1720.7562364957769
시범우성,서현동,96,129.21,78500,9,1991,2017,5,18,2017-05-18,2017-05,2008.3995046823002
현대I-PARK3,정자동,11,153.39,94600,28,2003,2017,5,21,2017-05-21,2017-05,2038.7814068713737
장안타운(건영),분당동,66,70.68,41400,13,1993,2017,5,22,2017-05-22,2017-05,1936.3344651952461
판교원마을5단지(푸르지오),판교동,634,84.51,80000,22,2009,2017,5,30,2017-05-30,2017-05,3129.3811383268253
장미마을(코오롱)1,야탑동,330,84.6,57300,8,1993,2017,5,23,2017-05-23,2017-05,2239.0347517730497
양지마을(5단지)(한양501-514),수내동,24,35.1,31000,4,1992,2017,5,10,2017-05-10,2017-05,2919.6524216524217
봇들마을4단지(주공),삼평동,718,84.98,80000,11,2009,2017,5,30,2017-05-30,2017-05,3112.0734290421274
판교원마을7단지(모아미래도),판교동,637,56.555,59000,18,2009,2017,5,10,2017-05-10,2017-05,3448.7171779683495
매화마을(주공4),야탑동,211,41.85,25200,5,1993,2017,5,22,2017-05-22,2017-05,1990.589247311828
탑마을(선경)1,야탑동,536,83.73,52000,2,1992,2017,5,9,2017-05-09,2017-05,2053.046697718858
시범한양,서현동,91,134.87,81500,14,1991,2017,5,18,2017-05-18,2017-05,1997.64736412842
느티마을(4단지)(공무원),정자동,90,58.19,42300,3,1994,2017,5,25,2017-05-25,2017-05,2403.0819728475685
까치마을(4단지)(선경),구미동,63,70.66,56500,7,1995,2017,5,27,2017-05-27,2017-05,2643.3300311350126
봇들마을1단지(판교신미주),삼평동,705,83.698,70000,4,2009,2017,5,27,2017-05-27,2017-05,2764.7733518124687
이매촌(동부코오롱),이매동,121,126.2,82000,10,1993,2017,5,20,2017-05-20,2017-05,2147.984152139461
장미마을(동부),야탑동,330,131.73,66000,4,1993,2017,5,22,2017-05-22,2017-05,1656.287861534958
샛별마을(라이프),분당동,34,78.52,52000,3,1992,2017,5,20,2017-05-20,2017-05,2189.2715231788084
이매촌(한신),이매동,124,66.27,51000,2,1992,2017,5,31,2017-05-31,2017-05,2544.0742417383435
봇들마을1단지(판교신미주),삼평동,705,83.698,70500,7,2009,2017,5,18,2017-05-18,2017-05,2784.521732896844
목련마을(영남),야탑동,156,53.6,29500,9,1995,2017,5,31,2017-05-31,2017-05,1819.4235074626865
목련마을(한일),야탑동,162,50.82,28800,14,1995,2017,5,13,2017-05-13,2017-05,1873.4167650531288
효자촌(미래타운),서현동,307,134.64,59000,20,1994,2017,5,29,2017-05-29,2017-05,1448.6200237670826
백현마을2단지,백현동,545,84.82,88800,12,2009,2017,5,24,2017-05-24,2017-05,3460.9177080877157
백현마을7단지(주공),백현동,556,84.73,87800,17,2009,2017,5,25,2017-05-25,2017-05,3425.5781895432547
정든마을(6단지)(우성),정자동,198,69.055,49000,13,1994,2017,5,23,2017-05-23,2017-05,2345.727318803852
시범현대,서현동,92,84.95,62000,9,1991,2017,5,27,2017-05-27,2017-05,2412.7086521483225
봇들마을2단지(이지더원),삼평동,717,84.2822,72500,8,2009,2017,5,23,2017-05-23,2017-05,2843.6668715339656
시범현대,서현동,92,164.04,86250,6,1991,2017,5,3,2017-05-03,2017-05,1738.1446598390637
산운마을14단지(경남아너스빌),운중동,916,115.44,84500,17,2009,2017,5,26,2017-05-26,2017-05,2419.7860360360364
느티마을(4단지)(공무원),정자동,90,67.43,52700,10,1994,2017,5,22,2017-05-22,2017-05,2583.6520836422956
정든마을(4단지)(우성),정자동,197,162.57,69800,7,1995,2017,5,25,2017-05-25,2017-05,1419.356830903611
파크타운(롯데),수내동,55,131.49,83000,7,1993,2017,5,19,2017-05-19,2017-05,2086.7092554566884
봇들마을8단지(주공),삼평동,742,84.92,97000,13,2009,2017,5,15,2017-05-15,2017-05,3776.0551106924163
봇들마을2단지(이지더원),삼평동,717,84.2822,66500,1,2009,2017,5,9,2017-05-09,2017-05,2608.3289235449474
탑마을(주공),야탑동,518,35.28,27800,6,1993,2017,5,25,2017-05-25,2017-05,2604.910430839002
샛별마을(라이프),분당동,34,58.17,38000,7,1992,2017,5,10,2017-05-10,2017-05,2159.539281416538
판교원마을9단지(한림풀에버),판교동,585,84.9907,77000,4,2009,2017,5,23,2017-05-23,2017-05,2994.993569884705
샛별마을(우방),분당동,38,57.28,42000,16,1994,2017,5,12,2017-05-12,2017-05,2423.945530726257
탑마을(선경)1,야탑동,536,131.4,67500,5,1992,2017,5,26,2017-05-26,2017-05,1698.1849315068491
봇들마을4단지(주공),삼평동,718,84.69,74000,14,2009,2017,5,8,2017-05-08,2017-05,2888.5252095879086
한솔마을(2단지)(LG),정자동,111,101.85,58000,1,1995,2017,5,10,2017-05-10,2017-05,1882.5370643102603
탑마을(기산)1,야탑동,511,101.91,58300,14,1993,2017,5,10,2017-05-10,2017-05,1891.1602394269453
삼성아데나루체,정자동,170-1,127.75,85000,5,2004,2017,5,25,2017-05-25,2017-05,2199.553816046967
봇들마을4단지(주공),삼평동,718,59.84,66800,8,2009,2017,5,31,2017-05-31,2017-05,3690.298128342246
동양정자파라곤(3단지),정자동,13-1,146.37,89000,12,2004,2017,5,13,2017-05-13,2017-05,2010.0854000136642
탑마을(대우),야탑동,535,101.76,57000,2,1992,2017,5,17,2017-05-17,2017-05,1851.7158018867924
효자촌(화성),서현동,308,70.686,48700,4,1994,2017,5,15,2017-05-15,2017-05,2277.572079336785
효자촌(삼환),서현동,301,129.761,66000,8,1992,2017,5,9,2017-05-09,2017-05,1681.42045761053
이매촌(한신),이매동,124,50.1,43000,5,1992,2017,5,3,2017-05-03,2017-05,2837.313373253493
봇들마을2단지(이지더원),삼평동,717,84.2822,70200,14,2009,2017,5,25,2017-05-25,2017-05,2753.4539914715087
판교원마을3단지(푸르지오),판교동,629,84.71,77000,14,2009,2017,5,9,2017-05-09,2017-05,3004.9179553771696
미켈란쉐르빌,정자동,180,157.03,95300,31,2003,2017,5,15,2017-05-15,2017-05,2006.25829459339
까치마을(1단지)(대우롯데선경),구미동,77,84.79,63000,10,1995,2017,5,26,2017-05-26,2017-05,2456.249557730864
효자촌(화성),서현동,308,84.696,54800,11,1994,2017,5,3,2017-05-03,2017-05,2138.9184849343537
무지개(12단지)(주공뜨란체),구미동,212,49.36,28300,8,1995,2017,5,18,2017-05-18,2017-05,1895.3431928687196
매화마을(주공4),야탑동,211,41.85,25500,7,1993,2017,5,12,2017-05-12,2017-05,2014.2867383512546
무지개(4단지)(주공),구미동,220,59.98,36500,18,1995,2017,5,12,2017-05-12,2017-05,2011.698899633211
무지개(4단지)(주공),구미동,220,59.98,37000,14,1995,2017,5,19,2017-05-19,2017-05,2039.2564188062688
파크타운(삼익),수내동,54,101.835,68300,12,1993,2017,5,2,2017-05-02,2017-05,2217.1762164285365
정든마을(6단지)(우성),정자동,198,48.84,33000,9,1994,2017,5,26,2017-05-26,2017-05,2233.6486486486488
양지마을(5단지)(한양501-514),수내동,24,35.1,32000,9,1992,2017,5,31,2017-05-31,2017-05,3013.8347578347575
봇들마을1단지(판교신미주),삼평동,705,83.459,73000,8,2009,2017,5,20,2017-05-20,2017-05,2891.520387256018
분당하우스토리,금곡동,202,84.68,60000,9,2004,2017,5,23,2017-05-23,2017-05,2342.324043457723
상록마을(라이프1차),정자동,124,159.26,74900,16,1994,2017,5,19,2017-05-19,2017-05,1554.7181966595506
산운마을4단지(리가),운중동,899,84.8536,60000,25,2009,2017,5,22,2017-05-22,2017-05,2337.5319373603475
시범삼성,서현동,87,133.295,78300,2,1991,2017,5,2,2017-05-02,2017-05,1941.8893431861663
파크타운(서안),수내동,52,59.32,41800,12,1993,2017,5,20,2017-05-20,2017-05,2329.440997977074
백현마을5단지(주공),백현동,554,74.76,84000,17,2009,2017,5,2,2017-05-02,2017-05,3714.38202247191
파크타운(서안),수내동,52,101.835,75200,12,1993,2017,5,12,2017-05-12,2017-05,2441.166200225856
야탑진흥더블파크,야탑동,519,84.93,53900,9,2005,2017,5,8,2017-05-08,2017-05,2097.9938773107265
청솔마을(대원),금곡동,141,50.4,42300,2,1994,2017,5,31,2017-05-31,2017-05,2774.510714285714
봇들마을1단지(판교신미주),삼평동,705,82.794,74000,7,2009,2017,5,28,2017-05-28,2017-05,2954.6730439403823
매화마을공무원2,야탑동,215,58.71,36700,15,1995,2017,5,16,2017-05-16,2017-05,2066.476920456481
두산제니스,정자동,15-4,157.33,99800,10,2003,2017,5,24,2017-05-24,2017-05,2096.986207334901
시범한신,서현동,87,84.69,70000,8,1991,2017,5,23,2017-05-23,2017-05,2732.388711772346
청솔마을(대원),금곡동,141,84.97,60000,7,1994,2017,5,7,2017-05-07,2017-05,2334.3297634459223
효자촌(임광),서현동,292,101.34,60000,9,1992,2017,5,30,2017-05-30,2017-05,1957.2528123149793
백현마을5단지(주공),백현동,554,84.98,95800,10,2009,2017,5,9,2017-05-09,2017-05,3726.707931277948
파크타운(삼익),수내동,54,186.099,96500,8,1993,2017,5,19,2017-05-19,2017-05,1714.1935206529859
무지개(1단지)(대림),구미동,211,47.52,31000,10,1995,2017,5,26,2017-05-26,2017-05,2156.5614478114476
탑마을(경남)1,야탑동,525,84.91,51000,1,1994,2017,5,24,2017-05-24,2017-05,1985.5823813449538
무지개(1단지)(대림),구미동,211,60.72,34400,11,1995,2017,5,27,2017-05-27,2017-05,1872.8511198945982
하얀마을(5단지)(주공),구미동,110,38.07,28500,7,1995,2017,5,17,2017-05-17,2017-05,2474.7911741528765
판교원마을2단지(푸르지오),판교동,623,115.09,86500,12,2009,2017,5,13,2017-05-13,2017-05,2484.5920583890866
청솔마을(유천),금곡동,180,84.6,56500,8,1995,2017,5,12,2017-05-12,2017-05,2207.774231678487
봇들마을4단지(주공),삼평동,718,59.84,70000,10,2009,2017,5,19,2017-05-19,2017-05,3867.0788770053477
청솔마을(공무원),금곡동,125,58.19,43000,14,1994,2017,5,30,2017-05-30,2017-05,2442.8492868190415
판교푸르지오그랑블,백현동,542,117.5193,149000,19,2011,2017,5,15,2017-05-15,2017-05,4191.347293593478
봇들마을8단지(주공),삼평동,742,84.92,96500,6,2009,2017,5,9,2017-05-09,2017-05,3756.590909090909
정든마을(8단지)(한진),정자동,192,68.04,53000,11,1995,2017,5,23,2017-05-23,2017-05,2575.0646678424455
무지개(6단지)(건영),구미동,225,134.82,60000,9,1995,2017,5,26,2017-05-26,2017-05,1471.2060525144636
시범우성,서현동,96,134.04,90000,22,1991,2017,5,16,2017-05-16,2017-05,2219.6508504923904
판교원마을6단지(판교대광로제비앙),판교동,635,58.14,59400,10,2009,2017,5,15,2017-05-15,2017-05,3377.442724458205
무지개(12단지)(주공뜨란체),구미동,212,49.67,30200,5,1995,2017,5,27,2017-05-27,2017-05,2009.9689953694383
정든마을(5단지)(신화),정자동,192,134.31,72000,14,1995,2017,5,30,2017-05-30,2017-05,1772.1509939691757
샛별마을(우방),분당동,38,57.28,40000,6,1994,2017,5,15,2017-05-15,2017-05,2308.5195530726255
시범한양,서현동,91,84.93,62500,18,1991,2017,5,17,2017-05-17,2017-05,2432.738726009655
아름마을(삼호),이매동,133,132.72,73500,11,1992,2017,5,20,2017-05-20,2017-05,1830.743670886076
장미마을(현대),야탑동,334,84.79,52500,13,1993,2017,5,16,2017-05-16,2017-05,2046.874631442387
샛별마을(동성),분당동,35,84.82,56800,12,1992,2017,5,1,2017-05-01,2017-05,2213.740155623674
청솔마을(주공9단지),금곡동,133,36.54,32900,14,1995,2017,5,30,2017-05-30,2017-05,2976.4865900383143
푸른마을(벽산),수내동,71,59.78,42700,1,1992,2017,5,31,2017-05-31,2017-05,2361.285714285714
판교원마을9단지(한림풀에버),판교동,585,84.9505,76500,14,2009,2017,5,3,2017-05-03,2017-05,2976.9536377066643
산운마을10단지(대광로제비앙),운중동,949,59.98,60000,7,2009,2017,5,18,2017-05-18,2017-05,3306.9023007669225
시범우성,서현동,96,193.99,82000,3,1991,2017,5,6,2017-05-06,2017-05,1397.3689365431208
매화마을공무원2,야탑동,215,58.71,36900,13,1995,2017,5,23,2017-05-23,2017-05,2077.7383750638733
매화마을공무원2,야탑동,215,58.71,34900,3,1995,2017,5,31,2017-05-31,2017-05,1965.1238289899507
야탑진흥더블파크,야탑동,519,84.93,52500,1,2005,2017,5,21,2017-05-21,2017-05,2043.50052984811
장미마을(현대),야탑동,334,84.79,56000,5,1993,2017,5,3,2017-05-03,2017-05,2183.3329402052127
효자촌(미래타운),서현동,307,134.64,60000,22,1994,2017,5,9,2017-05-09,2017-05,1473.1729055258468
미켈란쉐르빌,정자동,180,165.25,85000,18,2003,2017,5,9,2017-05-09,2017-05,1700.411497730711
효자촌(삼환),서현동,301,84.157,54300,10,1992,2017,5,18,2017-05-18,2017-05,2132.9769359649226
무지개(12단지)(주공뜨란체),구미동,212,59.98,33900,18,1995,2017,5,25,2017-05-25,2017-05,1868.399799933311
파크타운(대림),수내동,51,59.32,43000,12,1993,2017,5,16,2017-05-16,2017-05,2396.3149022252196
파크타운(롯데),수내동,55,101.835,72500,8,1993,2017,5,23,2017-05-23,2017-05,2353.5179456964697
매화마을공무원1,야탑동,201,59.98,34000,1,1995,2017,5,15,2017-05-15,2017-05,1873.9113037679226
양지마을(금호1),수내동,34,164.25,101000,9,1992,2017,5,10,2017-05-10,2017-05,2032.7902587519027
양지마을(5단지)(한양515-529),수내동,24,101.93,69500,3,1992,2017,5,22,2017-05-22,2017-05,2254.0282546845874
파크타운(대림),수내동,51,84.78,58000,8,1993,2017,5,22,2017-05-22,2017-05,2261.5758433592828
탑마을(선경)1,야탑동,536,83.73,53750,12,1992,2017,5,1,2017-05-01,2017-05,2122.1396154305507
샛별마을(라이프),분당동,34,153.235,76800,7,1992,2017,5,3,2017-05-03,2017-05,1656.8371455607398
상록마을(라이프2차),정자동,125,71.61,49000,8,1994,2017,5,5,2017-05-05,2017-05,2262.0332355816226
매화마을공무원1,야탑동,201,58.92,38500,11,1995,2017,5,9,2017-05-09,2017-05,2160.103530210455
매화마을공무원1,야탑동,201,58.92,38500,14,1995,2017,5,9,2017-05-09,2017-05,2160.103530210455
양지마을(5단지)(한양515-529),수내동,24,101.93,72800,14,1992,2017,5,13,2017-05-13,2017-05,2361.0540567055823
이매촌(한신),이매동,124,66.27,56000,24,1992,2017,5,25,2017-05-25,2017-05,2793.493285046024
샛별마을(라이프),분당동,34,58.17,37800,13,1992,2017,5,1,2017-05-01,2017-05,2148.173285198556
탑마을(경향),야탑동,510,131.4,61900,1,1993,2017,5,21,2017-05-21,2017-05,1557.2984779299848
아름마을(풍림),이매동,140,163.62,94500,18,1993,2017,5,12,2017-05-12,2017-05,1909.2904290429042
정든마을(6단지)(우성),정자동,198,84.97,58000,22,1994,2017,5,20,2017-05-20,2017-05,2256.518771331058
효자촌(현대),서현동,299,59.82,47500,14,1992,2017,5,9,2017-05-09,2017-05,2624.9665663657643
한솔마을(6단지)(주공),정자동,117,37.67,28500,2,1995,2017,5,26,2017-05-26,2017-05,2501.069816830369
정든마을(8단지)(한진),정자동,192,68.04,50000,4,1995,2017,5,18,2017-05-18,2017-05,2429.3062904174017
산운마을14단지(경남아너스빌),운중동,916,115.44,84000,4,2009,2017,5,29,2017-05-29,2017-05,2405.467775467776
이매촌(삼성),이매동,100,84.94,63000,3,1994,2017,5,10,2017-05-10,2017-05,2451.9119378384744
장안타운(건영),분당동,66,85.0,52000,11,1993,2017,5,26,2017-05-26,2017-05,2022.3717647058825
시범한양,서현동,91,134.87,71800,3,1991,2017,5,9,2017-05-09,2017-05,1759.8905612812339
한솔마을(5단지)(주공),정자동,112,42.75,32000,7,1994,2017,5,12,2017-05-12,2017-05,2474.5169590643277
시범우성,서현동,96,64.8,40500,1,1991,2017,5,14,2017-05-14,2017-05,2066.125
탑마을(선경)1,야탑동,536,51.84,39700,1,1992,2017,5,30,2017-05-30,2017-05,2531.6408179012346
이매촌(진흥),이매동,111,84.63,65900,12,1993,2017,5,19,2017-05-19,2017-05,2574.172515656387
효자촌(럭키),서현동,308,70.686,47200,12,1994,2017,5,27,2017-05-27,2017-05,2207.4209885974587
장안타운(건영),분당동,66,70.68,42800,5,1993,2017,5,21,2017-05-21,2017-05,2001.8143746462931
이매촌(한신),이매동,124,66.27,51700,6,1992,2017,5,18,2017-05-18,2017-05,2578.992907801419
이매촌(한신),이매동,124,66.27,52000,3,1992,2017,5,20,2017-05-20,2017-05,2593.9580503998795
효자촌(동아),서현동,291,84.72,53000,1,1992,2017,5,16,2017-05-16,2017-05,2068.0760151085933
양지마을(3단지)(금호),수내동,27,134.48,73000,1,1992,2017,5,30,2017-05-30,2017-05,1794.4928613920288
장미마을(동부),야탑동,330,84.99,55000,10,1993,2017,5,17,2017-05-17,2017-05,2139.2987410283563
아름마을(선경),이매동,142,83.58,68800,6,1993,2017,5,1,2017-05-01,2017-05,2721.2136874850444
한솔마을(2단지)(LG),정자동,111,164.99,74500,14,1995,2017,5,31,2017-05-31,2017-05,1492.7092551063702
시범현대,서현동,92,186.24,92500,14,1991,2017,5,29,2017-05-29,2017-05,1641.8948668384878
현대I-PARK3,정자동,11,84.92,75000,13,2003,2017,5,29,2017-05-29,2017-05,2919.630240226095
한솔마을(5단지)(주공),정자동,112,42.75,31500,13,1994,2017,5,6,2017-05-06,2017-05,2435.8526315789477
무지개(1단지)(대림),구미동,211,60.72,34500,15,1995,2017,5,9,2017-05-09,2017-05,1878.2954545454547
하얀마을(5단지)(주공),구미동,110,35.28,29000,9,1995,2017,5,6,2017-05-06,2017-05,2717.3526077097504
무지개(3단지)(신한),구미동,201,69.72,40000,17,1996,2017,5,2,2017-05-02,2017-05,1896.615031554791
