dong,apt_name,base_count,base_median_pp,base_avg_pp,base_median_price,base_median_area,end_count,end_median_pp,end_avg_pp,end_median_price,end_median_area,median_growth_pct,avg_growth_pct,two_window_count
야탑동,목련마을SK,7,1743.0882696479223,1760.4245905937878,31600.0,59.93,3,3464.112130819289,3442.0477223427333,62800.0,59.93,98.73417721518992,95.52372426141453,10
판교동,판교원마을5단지(푸르지오),23,2773.914902038393,2843.6147697598535,84800.0,101.06,3,5495.4917870571935,5708.322063490625,163500.0,101.06,98.11320754716981,100.7417504014687,26
구미동,무지개(4단지)(주공),31,2039.2564188062688,2052.9925379018446,36600.0,59.98,2,4029.0049533825804,4029.0049533825804,72255.0,59.06,97.57225801653047,96.25034572703403,33
야탑동,장미마을(코오롱)1,37,2227.3120567375886,2208.665822718401,52000.0,74.14,2,4382.075378126234,4382.075378126234,106500.0,79.37,96.74276735810395,98.40373011852125,39
판교동,판교원마을3단지(푸르지오),18,2920.5521617106206,2890.7218003408375,79650.0,84.71,1,5712.599980250815,5712.599980250815,175000.0,101.27,95.59999835458652,97.61846261294522,19
구미동,무지개(11단지)(금강센테리움),8,1969.3986337150895,1866.929693976691,31150.0,49.77,1,3772.9450523591017,3772.9450523591017,97000.0,84.99,91.57853508011162,102.09357987779737,9
구미동,무지개(6단지)(건영),6,1471.2060525144636,1526.7549786791942,59000.0,134.82,1,2808.9970849097563,2808.9970849097563,137000.0,161.23,90.93158841406688,83.98479940375489,7
이매동,이매촌(동신3),21,2116.931352459016,2317.732433538867,63850.0,101.79,1,4027.1067884860986,4027.1067884860986,124000.0,101.79,90.23322526770802,73.75201426237305,22
야탑동,동원로얄듀크,5,1690.7187079407806,1667.154455699999,50000.0,96.59,2,3214.021396599728,3214.021396599728,105500.0,108.9185,90.09793772934952,92.78486079145173,7
운중동,산운마을13단지(태영),27,2724.988224211022,2708.091721949331,70000.0,84.82,2,5154.120584079134,5154.120584079134,132400.0,84.92,89.14285714285717,90.32296957686165,29
삼평동,봇들마을9단지(금호어울림),24,3457.797563638335,3428.0774105670007,111250.0,115.01,1,6462.811712572769,6462.811712572769,225000.0,115.09,86.90543889945144,88.5258393713993,25
서현동,시범삼성,25,2478.6669028220567,2303.217636601247,70800.0,84.69,2,4631.684154139364,4631.684154139364,214500.0,152.40499999999997,86.86190342340939,101.09624381715525,27
판교동,판교원마을1단지(파라곤),9,2711.2786561264825,2678.6255571223214,84000.0,101.2,2,5046.493161953618,5046.493161953618,167250.0,109.88,86.1296385213087,88.39860422205201,11
구미동,무지개(5단지)(청구),15,2061.263529411765,2047.8365948125872,50000.0,85.0,4,3772.5011764705887,3859.7998563857072,88000.0,85.0,83.01886792452831,88.48182839212062,19
정자동,정든마을(8단지)(한진),19,2263.979218325658,2157.593299436903,58000.0,84.69,2,4106.281739188243,4106.281739188243,118500.0,115.20000000000002,81.37453320905801,90.31769056104852,21
정자동,한솔마을(2단지)(LG),18,1635.2612272120941,1672.3653929012378,65250.0,134.94,1,2939.795464650956,2939.795464650956,120000.0,134.94,79.77528089887642,75.78667180806502,19
판교동,판교원마을11단지(힐스테이트),21,2703.7318718381116,2724.7989202226518,89300.0,101.76,1,4850.142400966601,4850.142400966601,170000.0,115.87,79.38695961257682,78.00001185299503,22
