dong,apt_name,base_count,base_median_pp,base_avg_pp,base_median_price,base_median_area,end_count,end_median_pp,end_avg_pp,end_median_price,end_median_area,median_growth_pct,avg_growth_pct,two_window_count
이의동,자연앤자이3단지,7,2270.244285293829,2250.204627695383,77000.0,101.93,2,4408.610668789809,4408.610668789809,167500.0,125.6,94.19102593266608,95.92043383650068,9
영통동,신나무실진흥,5,1378.220628700075,1369.4000166763944,25000.0,59.965,7,2668.235137163345,2621.7694131100284,48400.0,59.965,93.6,91.45387623648493,12
이의동,광교2차e편한세상,8,2127.4577528071313,2136.013427208984,54500.0,84.6861,2,4116.3379822662755,4116.3379822662755,105450.0,84.6861,93.48623853211011,92.71124094219188,10
원천동,광교호반베르디움,47,2313.9816721341017,2316.9733590700007,42000.0,59.9306,7,4451.449843652492,4355.390505175446,80700.0,59.9306,92.3718712753278,87.97758239756529,54
망포동,동수원자이1차,44,1175.935225635763,1113.208389069661,32000.0,84.9688,5,2256.550639764243,2203.991141329882,59900.0,84.9688,91.89412737799833,97.9854951660774,49
신동,래미안영통마크원1단지,3,1685.2029668000944,1692.2831671361844,45500.0,84.94,1,3230.2966800094187,3230.2966800094187,83000.0,84.94,91.68591224018473,90.88393377309202,4
영통동,황골마을주공1,67,1405.1991998666444,1401.1029580026654,24600.0,59.99,22,2688.756331206595,2641.1479926405086,47500.0,59.99,91.34342885063998,88.50491875383537,89
영통동,벽적골주공휴먼시아8단지,37,1421.7309551591932,1419.2332718237544,24500.0,59.99,15,2700.1866977829636,2736.7830588398574,47500.0,59.94,89.92248062015503,92.8353226473485,52
영통동,청명마을(주공),27,1498.8791465244208,1494.42386096174,27000.0,59.99,9,2837.95132522087,2800.3544046156803,51500.0,59.99,89.33823529411762,87.38689054479534,36
매탄동,극동,2,1045.6830309482814,1045.6830309482814,31500.0,101.02000000000001,2,1965.0239550518777,1965.0239550518777,42000.0,72.16,87.91774341694048,87.91774341694048,4
영통동,벽적골롯데,23,1615.4092728485657,1630.1724346666888,25700.0,49.71,13,3032.04926624738,2908.4973530496673,36000.0,49.71,87.69542290052306,78.41654607810551,36
매탄동,e-편한세상,9,1731.3455144614118,1701.2516877999196,45800.0,84.9675,1,3248.7045046635476,3248.7045046635476,83500.0,84.9675,87.64044943820224,90.95966387341628,10
망포동,망포쌍용에듀파크,11,1324.3794099825227,1318.3595035735111,24000.0,59.9067,1,2483.2113937172303,2483.2113937172303,45000.0,59.9067,87.50000000000003,88.35616438356169,12
이의동,자연앤자이2단지,9,2383.205609322536,2435.7168127888153,80000.0,101.41,1,4468.009728091859,4468.009728091859,169500.0,125.41,87.47898673173908,83.43715922279715,10
망포동,동수원자이2차,9,1116.6366705525925,1152.9726839877133,37300.0,115.4594,4,2089.8421432355935,2133.93958178293,64950.0,100.1994,87.15507007318581,85.08153848037483,13
영통동,신나무실쌍용,7,1405.7850412740763,1418.38591559362,25500.0,59.965,4,2613.106312015342,2619.9974151588426,47400.0,59.965,85.88235294117649,84.71682398667409,11
영통동,신나무실신성,7,1405.7850412740763,1423.1112434634488,25500.0,59.965,4,2604.8369882431416,2632.401400817143,47250.0,59.965,85.29411764705883,84.97509684560043,11
망포동,한양수자인,13,1935.128256870636,1732.1597834558052,36000.0,59.9617,3,3583.570846056733,3307.701261370503,66000.0,59.9617,85.18518518518516,90.95820679841435,16
