dong,apt_name,base_count,base_median_pp,base_avg_pp,base_median_price,base_median_area,end_count,end_median_pp,end_avg_pp,end_median_price,end_median_area,median_growth_pct,avg_growth_pct,two_window_count
영통동,벽적골롯데,22,2796.924834218588,2757.6745870503005,45200.0,59.96,43,3105.62985314826,3063.993916121586,47500.0,49.71,11.037301222859597,11.107885263537742,65
이의동,자연앤힐스테이트,45,6259.502958579881,6264.516098340547,160000.0,84.49,8,6875.0891906058205,6837.224362362603,175500.0,84.475,9.834426728437883,9.142099007036864,53
영통동,벽적골두산,18,2541.2232620320856,2557.182635175282,46000.0,59.84,22,2778.553655358427,2724.8634951589192,50250.0,59.84,9.339218512290826,6.557250064078568,40
영통동,황골마을주공1,57,2325.2210610932475,2337.342486349701,41600.0,59.99,97,2534.8691448574764,2560.7483308149135,45000.0,59.99,9.016264615531178,9.558113360362185,154
영통동,벽적골한신,15,2541.2232620320856,2559.484637404267,46000.0,59.84,27,2767.2861208772815,2718.8145270957875,50000.0,59.84,8.895828328929479,6.225077008202207,42
영통동,청명마을(주공),22,2537.6244374062344,2509.0266789490047,46050.0,59.99,28,2760.803133855643,2768.0050653143903,50000.0,59.99,8.794788273615639,10.321866584291083,50
망포동,e편한세상영통2차(1단지),9,2721.5088854981486,2749.535362563062,60000.0,74.5822,18,2930.2386372916358,3008.5605331985093,60750.0,67.249,7.66963330179542,9.420688824819813,27
영통동,벽적골우성,17,2519.1256684491977,2512.730209294623,45600.0,59.84,9,2706.9552139037432,2731.382618228105,49000.0,59.84,7.456140350877205,8.701786133850886,26
영통동,신나무실신성,11,2194.1272408905193,2187.612016100301,39800.0,59.965,18,2351.244392562328,2347.5691375524607,42650.0,59.965,7.1608040201005085,7.3119511263840975,29
영통동,신나무실휴먼시아5단지,26,2026.544061302682,1990.9593445772805,35600.0,59.99,34,2168.8530601372995,2149.0763890482394,39100.0,59.99,7.022250418929454,7.941751543125064,60
영통동,영통에듀파크(321동~327동),12,3055.3673939558203,3039.0784907578195,76500.0,84.96,12,3258.718808851225,3239.982030928388,82750.0,84.96,6.655547064411227,6.6106729648983675,24
영통동,살구골마을진덕서광성지동아,13,2448.740740740741,2396.1070873286626,81000.0,101.25,16,2595.6651851851852,2549.6392674851413,80000.0,101.25,6.000000000000005,6.407567548562554,29
영통동,황골마을(쌍용),19,2128.6720187322294,2170.752168684393,38500.0,59.79,25,2238.877926421405,2213.197615352731,40500.0,59.79,5.177214090257576,1.9553336065103455,44
매탄동,주공그린빌5,22,2449.5580774365817,2494.7417433828264,37050.0,45.88,10,2565.8725001542307,2561.3496552078514,36250.0,45.88,4.7483839550099605,2.6699321483556027,32
영통동,영통센트럴파크뷰,28,2264.85047507918,2260.2373524163627,41100.0,59.99,24,2362.277251002258,2401.535713896085,42350.0,59.99,4.301686888167389,6.251483337741659,52
매탄동,매탄위브하늘채,53,2918.4671292487783,2931.183273299336,71000.0,84.7273,54,3016.0594333380122,3051.5510525937275,73900.0,84.75399999999999,3.3439576245751557,4.106456951731485,107
매탄동,현대힐스테이트,31,2489.8052368343633,2514.4794980683428,60500.0,84.975,34,2568.2805286622524,2673.8428020324536,59750.0,75.814,3.1518646786873106,6.3378247500739615,65
망포동,동수원자이1차,29,2077.0386062987213,1967.581607856016,58000.0,84.9688,23,2139.832503224713,2045.952198592845,60000.0,84.9688,3.0232416834027998,3.9830922602608565,52
이의동,광교e편한세상,21,5108.416646689281,5149.822050518621,176600.0,119.7187,13,5201.255054459394,5440.4824613125775,186000.0,119.7187,1.8173617030686096,5.6440864935262125,34
원천동,주공,27,2781.5145278450364,2752.6080331015364,33500.0,41.3,17,2780.20824989988,2744.7659106553983,37000.0,41.3,-0.046962830216412677,-0.284897898713965,44
영통동,벽적골주공휴먼시아8단지,25,2199.8669086509376,2211.786752042192,37800.0,59.99,51,2193.2128688114685,2217.754494176013,36500.0,59.99,-0.30247465486671343,0.2698154389572549,76
신동,래미안영통마크원2단지,15,3035.7004944666824,2978.528054836609,80000.0,84.94,19,3021.539011437909,3030.068201696695,84000.0,97.9,-0.46649803083625985,1.7303898405923501,34
매탄동,성일,16,1744.2755127187595,1757.0126271188872,26000.0,49.68,17,1730.0885668276974,1745.2277887779703,25500.0,49.68,-0.8133431781627953,-0.6707315678340597,33
매탄동,주공그린빌3,10,2045.3291888691533,2032.0821238639714,52250.0,84.48,16,2002.3816320100145,1984.4359926744053,51250.0,84.45,-2.099787021710875,-2.344695159217669,26
원천동,원천레이크파크,30,2475.410576707043,2454.5468819578305,45800.0,59.99,31,2369.5515919319887,2419.5876587315697,44300.0,59.94,-4.276421284257226,-1.4242638216947046,61
망포동,동수원자이2차,9,2257.3316976573888,2094.410243255857,61400.0,84.9394,16,1989.9038103437226,2063.6614393363616,65750.0,115.4594,-11.847079788548454,-1.4681366278888608,25
