dong,apt_name,base_count,base_median_pp,base_avg_pp,base_median_price,base_median_area,end_count,end_median_pp,end_avg_pp,end_median_price,end_median_area,median_growth_pct,avg_growth_pct,two_window_count
정자동,정든마을(8단지)(한진),13,5806.04203409759,5291.91136326722,120000.0,68.04,3,8247.80404040404,8163.646981276611,129000.0,49.5,42.05553442373527,54.26651016763033,16
금곡동,청솔마을(한라),21,6169.729825808746,6206.02665984485,123000.0,69.12,5,8714.268707482994,8411.30731717687,155000.0,58.8,41.24230644638806,35.53450183514282,26
구미동,무지개(12단지)(주공뜨란체),17,4018.39546191248,3995.2365608299697,66500.0,58.14,3,5657.1975035232535,5743.785185402495,97000.0,59.98,40.7824978189383,43.765834587008335,20
서현동,시범한양,50,7658.76565975881,7237.449957233971,84750.0,35.1,18,10617.951245434004,10090.45882889212,112500.0,35.1,38.63789175876657,39.420084263332456,68
이매동,아름마을(두산),15,4209.465039180229,4655.504759991899,160000.0,132.72,2,5818.502161925053,5818.502161925053,184500.0,108.78,38.2242662136036,24.98112367809453,17
수내동,양지마을(5단지)(한양501-514),40,8020.8640750957475,7807.612527000996,85000.0,35.1,30,11042.878917378916,10947.996444368773,120600.0,35.1,37.676923757707414,40.22207693462523,70
야탑동,매화마을공무원2,11,4219.114114114114,4183.382982491956,78000.0,58.71,22,5782.829030461856,5593.7739911680155,102250.0,58.71,37.06263623248962,33.71412597361378,33
이매동,아름마을(삼호),14,4221.919077757685,4513.807109532901,153500.0,132.72,2,5719.809352323246,5719.809352323246,159500.0,96.255,35.47889589966062,26.718072206571186,16
서현동,시범현대,25,6498.747498528546,6347.430027509772,180000.0,84.95,10,8763.149163161617,8326.599577537821,180500.0,72.06,34.8436628003439,31.180643842473653,35
이매동,이매촌(한신),27,6410.069413007394,6395.164568955544,116000.0,50.1,5,8577.924151696607,8748.950939045404,139000.0,50.1,33.81952049208974,36.805720082888804,32
구미동,까치마을(2단지)(주공),12,5891.797599199734,5632.971498650731,95500.0,58.14,4,7845.625708569523,7227.759964707879,142350.0,59.06,33.16183348924226,28.311672914360543,16
구미동,까치마을(1단지)(대우롯데선경),18,5787.643659415215,5749.403837057998,128000.0,70.66,9,7696.06708180017,7635.030495269559,149000.0,70.66,32.974100250287066,32.796907499481655,27
금곡동,청솔마을(계룡),7,5724.329004329004,5841.906049031287,112000.0,55.44,13,7586.571731199247,7459.136123528571,145250.0,55.44,32.5320701424032,27.683260581800283,20
야탑동,매화마을공무원1,14,4385.745033505172,4379.1900368277875,75500.0,58.92,10,5808.326191667873,5434.727349058482,103500.0,58.92,32.43647652325441,24.103482684101742,24
분당동,샛별마을(라이프),15,5569.338146811071,5464.856979786115,143000.0,85.0,6,7302.629169472843,7310.877126551026,154350.0,71.58,31.122028811524615,33.779843710331846,21
삼평동,봇들마을3단지(주공),20,7977.2312834224595,7725.833266658289,151000.0,59.85,1,10421.954962468722,10421.954962468722,189000.0,59.95,30.64626801189356,34.89748746514958,21
삼평동,봇들마을2단지(이지더원),15,5816.76961446189,5818.986650398909,148300.0,84.2822,1,7570.037326980074,7570.037326980074,193000.0,84.2822,30.14160485502362,30.09202085832463,16
분당동,장안타운(건영),51,4161.418823529412,4078.1441294490673,96000.0,70.68,5,5405.955294117647,5187.223531005831,144800.0,85.0,29.90654205607475,27.195689175080574,56
금곡동,청솔마을(대원),17,4647.7837002703745,4748.257879106251,152500.0,101.67,5,6015.2749090193765,5969.3565695517345,177000.0,101.67,29.422436518925153,25.7167727940532,22
수내동,푸른마을(쌍용),16,4647.995053272451,4986.742069537972,176500.0,131.4,2,5983.360702268762,5983.360702268762,208750.0,124.275,28.729928360318247,19.9853655720182,18
운중동,산운마을12단지판교센트럴포레와이시티,19,6568.60549132948,6607.866217075583,114000.0,55.44,7,8270.471459537574,8301.0578078166,142000.0,55.44,25.909090909090928,25.62387819483376,26
운중동,산운마을11단지(판교포레라움),9,6720.156372165756,6730.107720860781,118000.0,59.84,8,8404.991296498596,8405.524164934952,144800.0,59.84,25.071364876437485,24.89434810799558,17
삼평동,봇들마을4단지(주공),18,7209.059704683213,7279.0349890013595,154050.0,74.45,3,8966.661567427629,8406.183096661187,180000.0,84.69,24.380459238014463,15.484856294315819,21
운중동,산운마을13단지(태영),17,4845.688145597639,4908.719570347098,149000.0,101.67,2,5956.984768184193,5956.984768184193,167000.0,93.235,22.933721469388814,21.355165696763812,19
분당동,샛별마을(우방),23,6088.720321229051,5691.499055015883,125000.0,72.32,8,7450.849004424779,6599.092641103295,164000.0,72.32,22.371345887681926,15.946476970554112,31
삼평동,봇들마을1단지(판교신미주),27,6308.626228953789,6220.221436845172,158000.0,82.794,3,7706.106722709375,7837.912582314194,193000.0,82.794,22.151898734177223,26.00697036100208,30
야탑동,탑마을(선경)1,17,4935.208407978024,4969.201866975396,118000.0,83.73,3,5922.250089573629,5578.4350775241355,163000.0,83.73,19.999999999999996,12.260182356398431,20
백현동,백현마을2단지,19,7746.134911242603,7685.721015572983,225000.0,101.25,4,9262.017774480102,9201.38264827378,274500.0,101.53999999999999,19.569538622899184,19.720487246801312,23
판교동,판교원마을9단지(한림풀에버),23,5912.195098993184,5857.6987514583425,143000.0,84.9505,4,7061.122563423303,7014.389831834798,171500.0,84.9505,19.433179135542655,19.74651018180962,27
운중동,산운마을9단지(대방노블랜드),27,6106.725497117309,6263.022388789646,147900.0,84.99,2,7069.409930580069,7069.409930580069,181750.0,84.99,15.764331210191074,12.87537376896173,29
구미동,까치마을(3단지)(신원),13,4800.90193380723,4873.894070209468,164000.0,130.83,7,5508.403271420927,5918.855393621161,210000.0,130.83,14.73684210526316,21.439967885202392,20
